algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,map_name,size,ratio,run_id,attempt_id,seed_tag
astar,1,4.242640687119286,2.0,0.0183999945875257,5,random_generated,40,0.7,26,30,seed44
weighted_astar,1,4.242640687119286,2.0,0.0134000147227197,4,random_generated,40,0.7,26,30,seed44
jps_like,0,,,0.0084000057540833,2,random_generated,40,0.7,26,30,seed44
improved_astar,0,,,0.0078000011853873,2,random_generated,40,0.7,26,30,seed44
dijkstra,1,4.82842712474619,3.0,0.0634999887552112,21,random_generated,40,0.7,27,31,seed44
astar,1,4.82842712474619,3.0,0.0241999805439263,6,random_generated,40,0.7,27,31,seed44
weighted_astar,1,4.82842712474619,3.0,0.018499995348975,5,random_generated,40,0.7,27,31,seed44
jps_like,1,6.0,4.0,0.0413999950978904,8,random_generated,40,0.7,27,31,seed44
improved_astar,1,4.47213595499958,0.0,0.0415999966207891,8,random_generated,40,0.7,27,31,seed44
dijkstra,1,32.627416997969526,16.0,0.1821999903768301,69,random_generated,40,0.7,28,32,seed44
astar,1,32.627416997969526,14.0,0.1295999973081052,40,random_generated,40,0.7,28,32,seed44
weighted_astar,1,32.627416997969526,14.0,0.1227000029757618,39,random_generated,40,0.7,28,32,seed44
jps_like,0,,,0.0407999905291944,8,random_generated,40,0.7,28,32,seed44
improved_astar,0,,,0.0461000017821788,8,random_generated,40,0.7,28,32,seed44
dijkstra,1,15.313708498984765,7.0,0.1084000105038285,36,random_generated,40,0.7,29,34,seed44
astar,1,15.313708498984765,7.0,0.0762000272516161,24,random_generated,40,0.7,29,34,seed44
weighted_astar,1,15.313708498984765,7.0,0.0638999918010085,21,random_generated,40,0.7,29,34,seed44
jps_like,0,,,0.0364000152330845,8,random_generated,40,0.7,29,34,seed44
improved_astar,0,,,0.0337999954354018,8,random_generated,40,0.7,29,34,seed44
dijkstra,1,72.87005768508878,21.0,14.277499984018505,3850,random_generated,80,0.3,0,0,seed44
astar,1,72.87005768508878,23.0,1.6918999899644405,391,random_generated,80,0.3,0,0,seed44
weighted_astar,1,73.69848480983498,25.0,0.4446000093594193,86,random_generated,80,0.3,0,0,seed44
jps_like,1,78.72792206135784,30.0,3.572699992218986,460,random_generated,80,0.3,0,0,seed44
improved_astar,1,70.85173882286995,13.0,1.5506999916397035,136,random_generated,80,0.3,0,0,seed44
dijkstra,1,27.313708498984763,9.0,3.0861000122968107,955,random_generated,80,0.3,1,1,seed44
astar,1,27.313708498984763,11.0,0.4289999778848141,119,random_generated,80,0.3,1,1,seed44
weighted_astar,1,28.14213562373096,12.0,0.1419000036548823,34,random_generated,80,0.3,1,1,seed44
jps_like,0,,,33.31629998865537,4388,random_generated,80,0.3,1,1,seed44
improved_astar,0,,,33.178299985593185,4388,random_generated,80,0.3,1,1,seed44
dijkstra,1,39.8700576850888,12.0,5.779099999926984,1705,random_generated,80,0.3,2,2,seed44
astar,1,39.8700576850888,12.0,0.5624000041279942,126,random_generated,80,0.3,2,2,seed44
weighted_astar,1,40.698484809834994,16.0,0.1851999841164797,38,random_generated,80,0.3,2,2,seed44
jps_like,1,51.970562748477136,24.0,3.9927999896463007,545,random_generated,80,0.3,2,2,seed44
improved_astar,1,49.04386546437111,9.0,3.569299995433539,486,random_generated,80,0.3,2,2,seed44
dijkstra,1,42.79898987322332,17.0,8.75619999715127,2658,random_generated,80,0.3,3,3,seed44
astar,1,42.79898987322332,16.0,0.6413000228349119,159,random_generated,80,0.3,3,3,seed44
weighted_astar,1,43.8700576850888,20.0,0.2312999858986586,54,random_generated,80,0.3,3,3,seed44
jps_like,1,54.89949493661166,30.0,3.834700008155778,516,random_generated,80,0.3,3,3,seed44
improved_astar,1,46.84174101210272,12.0,2.1058999991510063,264,random_generated,80,0.3,3,3,seed44
dijkstra,1,86.56854249492373,27.0,14.427500020246953,4338,random_generated,80,0.3,4,4,seed44
astar,1,86.56854249492375,29.0,2.254299994092434,469,random_generated,80,0.3,4,4,seed44
weighted_astar,1,88.81118318204301,26.0,0.4965999978594482,110,random_generated,80,0.3,4,4,seed44
jps_like,1,104.76955262170044,49.0,11.992800020379946,1488,random_generated,80,0.3,4,4,seed44
improved_astar,1,97.42000976024144,19.0,4.17509998078458,553,random_generated,80,0.3,4,4,seed44
dijkstra,1,88.56854249492376,30.0,12.74159998865798,3928,random_generated,80,0.3,5,5,seed44
astar,1,88.56854249492376,29.0,3.104300005361438,697,random_generated,80,0.3,5,5,seed44
weighted_astar,1,89.15432893255064,39.0,0.4171000036876648,89,random_generated,80,0.3,5,5,seed44
jps_like,1,121.94112549695424,53.0,18.10499999555759,2469,random_generated,80,0.3,5,5,seed44
improved_astar,1,111.35389443274326,26.0,12.90620001964271,1907,random_generated,80,0.3,5,5,seed44
dijkstra,1,45.55634918610404,17.0,9.710200014524162,2980,random_generated,80,0.3,6,6,seed44
astar,1,45.55634918610404,17.0,0.8264000061899424,174,random_generated,80,0.3,6,6,seed44
weighted_astar,1,48.04163056034261,20.0,0.2365000254940241,58,random_generated,80,0.3,6,6,seed44
jps_like,0,,,33.18950001266785,4391,random_generated,80,0.3,6,6,seed44
improved_astar,0,,,31.71960002509877,4391,random_generated,80,0.3,6,6,seed44
dijkstra,1,54.79898987322332,17.0,8.269099984318018,2569,random_generated,80,0.3,7,7,seed44
astar,1,54.79898987322332,17.0,1.5107999788597226,318,random_generated,80,0.3,7,7,seed44
weighted_astar,1,54.79898987322333,18.0,0.3006999904755503,70,random_generated,80,0.3,7,7,seed44
jps_like,1,62.79898987322331,27.0,4.715000017313287,602,random_generated,80,0.3,7,7,seed44
improved_astar,1,58.77198934785814,12.0,1.8475000106263904,218,random_generated,80,0.3,7,7,seed44
dijkstra,1,67.254833995939,23.0,11.485200026072562,3237,random_generated,80,0.3,8,8,seed44
astar,1,67.254833995939,23.0,1.7191999941132965,349,random_generated,80,0.3,8,8,seed44
weighted_astar,1,67.59797974644663,28.0,0.3171999996993691,72,random_generated,80,0.3,8,8,seed44
jps_like,1,79.79898987322329,36.0,7.443200011039153,930,random_generated,80,0.3,8,8,seed44
improved_astar,1,75.40767426631893,18.0,2.4895999813452363,359,random_generated,80,0.3,8,8,seed44
dijkstra,1,47.14213562373095,15.0,9.94320001336746,3167,random_generated,80,0.3,9,9,seed44
astar,1,47.14213562373095,11.0,0.6347000016830862,170,random_generated,80,0.3,9,9,seed44
weighted_astar,1,47.970562748477136,16.0,0.1945999974850565,47,random_generated,80,0.3,9,9,seed44
jps_like,1,52.07106781186548,20.0,1.7556999810039997,210,random_generated,80,0.3,9,9,seed44
improved_astar,1,46.99870457301429,10.0,0.7533000025432557,110,random_generated,80,0.3,9,9,seed44
dijkstra,1,8.242640687119284,4.0,0.394799979403615,103,random_generated,80,0.3,10,10,seed44
astar,1,8.242640687119284,4.0,0.0381999998353421,8,random_generated,80,0.3,10,10,seed44
weighted_astar,1,8.242640687119284,4.0,0.0307000009343028,8,random_generated,80,0.3,10,10,seed44
jps_like,1,10.0,5.0,0.1228000037372112,19,random_generated,80,0.3,10,10,seed44
improved_astar,1,9.23606797749979,3.0,0.0600999919697642,10,random_generated,80,0.3,10,10,seed44
dijkstra,1,28.142135623730955,10.0,4.358699981821701,1286,random_generated,80,0.3,11,11,seed44
astar,1,28.142135623730955,10.0,0.3104999777860939,81,random_generated,80,0.3,11,11,seed44
weighted_astar,1,28.142135623730955,10.0,0.1846000086516142,50,random_generated,80,0.3,11,11,seed44
jps_like,1,35.07106781186548,16.0,0.919200014322996,143,random_generated,80,0.3,11,11,seed44
improved_astar,1,30.50682029425129,10.0,0.677400006679818,103,random_generated,80,0.3,11,11,seed44
dijkstra,1,69.45584412271567,29.0,12.657000013859944,3714,random_generated,80,0.3,12,12,seed44
astar,1,69.45584412271567,26.0,1.7416999908164144,482,random_generated,80,0.3,12,12,seed44
weighted_astar,1,71.94112549695427,24.0,0.4000000189989805,72,random_generated,80,0.3,12,12,seed44
jps_like,1,80.38477631085021,40.0,6.921499996678904,927,random_generated,80,0.3,12,12,seed44
improved_astar,1,72.54951487260455,19.0,2.0241999882273376,278,random_generated,80,0.3,12,12,seed44
dijkstra,1,17.48528137423857,7.0,1.4426000125240537,462,random_generated,80,0.3,13,13,seed44
astar,1,17.48528137423857,8.0,0.1580999814905226,37,random_generated,80,0.3,13,13,seed44
weighted_astar,1,17.48528137423857,8.0,0.0716999929863959,18,random_generated,80,0.3,13,13,seed44
jps_like,1,28.313708498984763,13.0,0.6469000072684139,88,random_generated,80,0.3,13,13,seed44
improved_astar,1,26.70271203386692,5.0,0.3910000086762011,57,random_generated,80,0.3,13,13,seed44
dijkstra,1,38.31370849898476,9.0,2.781699993647635,948,random_generated,80,0.3,14,14,seed44
astar,1,38.31370849898476,9.0,0.5107999895699322,107,random_generated,80,0.3,14,14,seed44
weighted_astar,1,42.21320343559643,20.0,0.2697000163607299,52,random_generated,80,0.3,14,14,seed44
jps_like,1,40.31370849898476,16.0,1.412500016158447,146,random_generated,80,0.3,14,14,seed44
improved_astar,1,37.76068131419398,7.0,0.2970999921672046,28,random_generated,80,0.3,14,14,seed44
dijkstra,1,43.35533905932736,11.0,7.984099996974692,2333,random_generated,80,0.3,15,15,seed44
astar,1,43.35533905932736,11.0,0.3428999916650355,76,random_generated,80,0.3,15,15,seed44
weighted_astar,1,43.35533905932737,13.0,0.1933999883476644,35,random_generated,80,0.3,15,15,seed44
jps_like,1,50.97056274847713,22.0,2.1841000125277787,290,random_generated,80,0.3,15,15,seed44
improved_astar,1,44.40378123577571,11.0,1.113300008000806,123,random_generated,80,0.3,15,15,seed44
dijkstra,1,16.142135623730955,3.0,0.8450000023003668,261,random_generated,80,0.3,16,16,seed44
astar,1,16.142135623730955,4.0,0.0715999922249466,15,random_generated,80,0.3,16,16,seed44
weighted_astar,1,16.142135623730955,4.0,0.0580000050831586,13,random_generated,80,0.3,16,16,seed44
jps_like,1,21.07106781186548,11.0,0.440500007243827,67,random_generated,80,0.3,16,16,seed44
improved_astar,1,18.422980574618236,4.0,0.3324999997857958,49,random_generated,80,0.3,16,16,seed44
dijkstra,1,23.656854249492383,7.0,3.399199980776757,1038,random_generated,80,0.3,17,17,seed44
astar,1,23.656854249492383,6.0,0.1779999874997884,46,random_generated,80,0.3,17,17,seed44
weighted_astar,1,24.48528137423857,9.0,0.1571000029798597,30,random_generated,80,0.3,17,17,seed44
jps_like,1,26.242640687119287,10.0,0.5983999872114509,79,random_generated,80,0.3,17,17,seed44
improved_astar,1,23.8693491278618,4.0,0.2380999794695526,31,random_generated,80,0.3,17,17,seed44
dijkstra,1,78.63961030678921,25.0,12.622699985513464,4152,random_generated,80,0.3,18,18,seed44
astar,1,78.63961030678922,27.0,1.0225999867543578,294,random_generated,80,0.3,18,18,seed44
weighted_astar,1,79.81118318204304,26.0,0.3280999953858554,75,random_generated,80,0.3,18,18,seed44
jps_like,1,96.5979797464466,43.0,4.915299999993295,676,random_generated,80,0.3,18,18,seed44
improved_astar,1,89.01098101156086,19.0,2.2157000203151256,316,random_generated,80,0.3,18,18,seed44
dijkstra,1,23.313708498984766,11.0,3.3693999866954982,906,random_generated,80,0.3,19,19,seed44
astar,1,23.313708498984766,12.0,0.3186999820172786,88,random_generated,80,0.3,19,19,seed44
weighted_astar,1,23.313708498984766,9.0,0.1320000155828893,36,random_generated,80,0.3,19,19,seed44
jps_like,1,29.656854249492383,15.0,1.5084000187925994,191,random_generated,80,0.3,19,19,seed44
improved_astar,1,27.860726488453054,4.0,0.7752999954391271,114,random_generated,80,0.3,19,19,seed44
dijkstra,1,25.142135623730955,10.0,4.482699994696304,1187,random_generated,80,0.3,20,20,seed44
astar,1,25.142135623730955,11.0,0.4056000034324825,113,random_generated,80,0.3,20,20,seed44
weighted_astar,1,25.72792206135786,9.0,0.1750000228639692,46,random_generated,80,0.3,20,20,seed44
jps_like,1,31.48528137423857,15.0,1.1975000088568777,165,random_generated,80,0.3,20,20,seed44
improved_astar,1,28.29682941009362,5.0,0.5507000023499131,74,random_generated,80,0.3,20,20,seed44
dijkstra,1,14.313708498984765,5.0,1.6210000030696392,364,random_generated,80,0.3,21,21,seed44
astar,1,14.313708498984765,3.0,0.0943000195547938,22,random_generated,80,0.3,21,21,seed44
weighted_astar,1,14.313708498984765,5.0,0.0538000022061169,12,random_generated,80,0.3,21,21,seed44
jps_like,1,18.07106781186548,7.0,0.4010999982710928,63,random_generated,80,0.3,21,21,seed44
improved_astar,1,16.395623132202235,3.0,0.3296000068075955,51,random_generated,80,0.3,21,21,seed44
dijkstra,1,21.07106781186548,6.0,2.363500010687858,682,random_generated,80,0.3,22,22,seed44
astar,1,21.07106781186548,6.0,0.2154999820049852,51,random_generated,80,0.3,22,22,seed44
weighted_astar,1,21.899494936611667,8.0,0.3911000094376504,26,random_generated,80,0.3,22,22,seed44
jps_like,1,21.656854249492383,8.0,0.4974999756086617,57,random_generated,80,0.3,22,22,seed44
improved_astar,1,20.558146053873056,3.0,0.1633000210858881,17,random_generated,80,0.3,22,22,seed44
dijkstra,1,39.142135623730944,15.0,5.3656999953091145,1726,random_generated,80,0.3,23,23,seed44
astar,1,39.142135623730944,16.0,1.5546999929938463,370,random_generated,80,0.3,23,23,seed44
weighted_astar,1,39.142135623730944,16.0,1.2713999894913286,302,random_generated,80,0.3,23,23,seed44
jps_like,0,,,33.38310000253841,4367,random_generated,80,0.3,23,23,seed44
improved_astar,0,,,32.87490000366233,4367,random_generated,80,0.3,23,23,seed44
dijkstra,1,51.01219330881974,8.0,12.462999991839752,3710,random_generated,80,0.3,24,24,seed44
astar,1,51.01219330881974,13.0,0.8595000253990293,214,random_generated,80,0.3,24,24,seed44
weighted_astar,1,55.11269837220808,21.0,0.3338000096846372,82,random_generated,80,0.3,24,24,seed44
jps_like,1,63.21320343559641,26.0,6.498799979453906,786,random_generated,80,0.3,24,24,seed44
improved_astar,1,56.59869455849128,12.0,3.526400018017739,502,random_generated,80,0.3,24,24,seed44
dijkstra,1,42.21320343559641,13.0,2.849199983756989,936,random_generated,80,0.3,25,25,seed44
astar,1,42.21320343559641,15.0,0.8272999839391559,229,random_generated,80,0.3,25,25,seed44
weighted_astar,1,43.04163056034262,16.0,0.2015999925788492,43,random_generated,80,0.3,25,25,seed44
jps_like,1,50.31370849898475,23.0,2.019300009123981,258,random_generated,80,0.3,25,25,seed44
improved_astar,1,46.83363227465727,12.0,1.4121999847702682,141,random_generated,80,0.3,25,25,seed44
dijkstra,1,33.45584412271572,10.0,6.620499974815175,1867,random_generated,80,0.3,26,26,seed44
astar,1,33.45584412271572,12.0,0.7679999980609864,150,random_generated,80,0.3,26,26,seed44
weighted_astar,1,33.45584412271572,9.0,0.1675999956205487,36,random_generated,80,0.3,26,26,seed44
jps_like,0,,,31.6723000141792,4420,random_generated,80,0.3,26,26,seed44
improved_astar,0,,,31.384499976411465,4420,random_generated,80,0.3,26,26,seed44
dijkstra,1,46.42640687119284,6.0,9.034299990162252,2732,random_generated,80,0.3,27,27,seed44
astar,1,46.42640687119284,5.0,0.3420999855734408,79,random_generated,80,0.3,27,27,seed44
weighted_astar,1,46.42640687119284,5.0,0.1702999870758503,35,random_generated,80,0.3,27,27,seed44
jps_like,1,52.87005768508879,27.0,2.328200003830716,272,random_generated,80,0.3,27,27,seed44
improved_astar,1,48.65354263527472,9.0,0.8163000165950507,80,random_generated,80,0.3,27,27,seed44
dijkstra,1,16.48528137423857,8.0,1.328699989244342,350,random_generated,80,0.3,28,28,seed44
astar,1,16.48528137423857,5.0,0.1296999980695545,18,random_generated,80,0.3,28,28,seed44
weighted_astar,1,16.48528137423857,5.0,0.1222999999299645,18,random_generated,80,0.3,28,28,seed44
jps_like,1,18.82842712474619,7.0,0.3501000173855573,34,random_generated,80,0.3,28,28,seed44
improved_astar,1,17.592704326128175,3.0,0.2303000073879957,25,random_generated,80,0.3,28,28,seed44
dijkstra,1,24.313708498984763,8.0,3.295899980003014,1021,random_generated,80,0.3,29,29,seed44
astar,1,24.313708498984763,9.0,0.152900000102818,34,random_generated,80,0.3,29,29,seed44
weighted_astar,1,24.313708498984763,9.0,0.1266000035684555,30,random_generated,80,0.3,29,29,seed44
jps_like,1,30.07106781186548,10.0,0.6037999992258847,88,random_generated,80,0.3,29,29,seed44
improved_astar,1,27.402465026709397,6.0,0.4422999918460846,64,random_generated,80,0.3,29,29,seed44
dijkstra,1,6.656854249492381,3.0,0.0413000234402716,13,random_generated,80,0.7,0,0,seed44
astar,1,6.656854249492381,3.0,0.021299987565726,6,random_generated,80,0.7,0,0,seed44
weighted_astar,1,6.656854249492381,3.0,0.0179999915417283,6,random_generated,80,0.7,0,0,seed44
jps_like,0,,,0.029299990274012,6,random_generated,80,0.7,0,0,seed44
improved_astar,0,,,0.0277000071946531,6,random_generated,80,0.7,0,0,seed44
dijkstra,1,15.313708498984765,10.0,0.0952999980654567,31,random_generated,80,0.7,1,3,seed44
astar,1,15.313708498984765,10.0,0.0534999999217689,16,random_generated,80,0.7,1,3,seed44
weighted_astar,1,15.313708498984765,10.0,0.0441999873146414,15,random_generated,80,0.7,1,3,seed44
jps_like,0,,,0.0096999865490943,2,random_generated,80,0.7,1,3,seed44
improved_astar,0,,,0.00739999813959,2,random_generated,80,0.7,1,3,seed44
dijkstra,1,5.242640687119285,2.0,0.0359999830834567,9,random_generated,80,0.7,2,5,seed44
astar,1,5.242640687119285,2.0,0.0251000165008008,7,random_generated,80,0.7,2,5,seed44
weighted_astar,1,5.242640687119285,2.0,0.0196000037249177,6,random_generated,80,0.7,2,5,seed44
jps_like,0,,,0.0300999963656067,7,random_generated,80,0.7,2,5,seed44
improved_astar,0,,,0.0276999780908226,7,random_generated,80,0.7,2,5,seed44
dijkstra,1,1.4142135623730951,0.0,0.0262000248767435,4,random_generated,80,0.7,3,6,seed44
astar,1,1.4142135623730951,0.0,0.0096999865490943,2,random_generated,80,0.7,3,6,seed44
weighted_astar,1,1.4142135623730951,0.0,0.005800015060231,2,random_generated,80,0.7,3,6,seed44
jps_like,0,,,0.0404999882448464,7,random_generated,80,0.7,3,6,seed44
improved_astar,0,,,0.0369999906979501,7,random_generated,80,0.7,3,6,seed44
dijkstra,1,21.55634918610405,8.0,0.3397999971639365,89,random_generated,80,0.7,4,7,seed44
astar,1,21.55634918610405,8.0,0.1376000000163912,43,random_generated,80,0.7,4,7,seed44
weighted_astar,1,21.55634918610405,8.0,0.1156999787781387,39,random_generated,80,0.7,4,7,seed44
jps_like,0,,,0.0272999750450253,6,random_generated,80,0.7,4,7,seed44
improved_astar,0,,,0.0250000157393515,6,random_generated,80,0.7,4,7,seed44
dijkstra,1,7.071067811865476,3.0,0.0581000058446079,18,random_generated,80,0.7,5,8,seed44
astar,1,7.071067811865476,3.0,0.0211000151466578,6,random_generated,80,0.7,5,8,seed44
weighted_astar,1,7.071067811865476,3.0,0.0180999923031777,6,random_generated,80,0.7,5,8,seed44
jps_like,0,,,0.004900008207187,1,random_generated,80,0.7,5,8,seed44
improved_astar,0,,,0.0041000021155923,1,random_generated,80,0.7,5,8,seed44
dijkstra,1,5.414213562373095,2.0,0.0581000058446079,16,random_generated,80,0.7,6,12,seed44
astar,1,5.414213562373095,2.0,0.0250000157393515,6,random_generated,80,0.7,6,12,seed44
weighted_astar,1,5.414213562373095,2.0,0.0213999883271753,6,random_generated,80,0.7,6,12,seed44
jps_like,0,,,0.0216999906115233,5,random_generated,80,0.7,6,12,seed44
improved_astar,0,,,0.0192000006791204,5,random_generated,80,0.7,6,12,seed44
dijkstra,1,5.242640687119286,2.0,0.0705999846104532,20,random_generated,80,0.7,7,14,seed44
astar,1,5.242640687119286,2.0,0.0245999835897237,6,random_generated,80,0.7,7,14,seed44
weighted_astar,1,5.242640687119286,2.0,0.0182999938260763,5,random_generated,80,0.7,7,14,seed44
jps_like,0,,,0.0966000079642981,20,random_generated,80,0.7,7,14,seed44
improved_astar,0,,,0.0930000096559524,20,random_generated,80,0.7,7,14,seed44
dijkstra,1,6.656854249492381,4.0,0.0245000119321048,8,random_generated,80,0.7,8,15,seed44
astar,1,6.656854249492381,4.0,0.0208000128623098,8,random_generated,80,0.7,8,15,seed44
weighted_astar,1,6.656854249492381,4.0,0.0179000198841094,7,random_generated,80,0.7,8,15,seed44
jps_like,0,,,0.0034000258892774,1,random_generated,80,0.7,8,15,seed44
improved_astar,0,,,0.003399996785447,1,random_generated,80,0.7,8,15,seed44
dijkstra,1,4.242640687119286,0.0,0.0200000067707151,6,random_generated,80,0.7,9,16,seed44
astar,1,4.242640687119286,0.0,0.0123999780043959,4,random_generated,80,0.7,9,16,seed44
weighted_astar,1,4.242640687119286,0.0,0.0111999979708343,4,random_generated,80,0.7,9,16,seed44
jps_like,0,,,0.003699999069795,1,random_generated,80,0.7,9,16,seed44
improved_astar,0,,,0.00890000956133,1,random_generated,80,0.7,9,16,seed44
dijkstra,1,2.8284271247461903,1.0,0.0151999993249773,4,random_generated,80,0.7,10,17,seed44
astar,1,2.8284271247461903,1.0,0.0091000110842287,3,random_generated,80,0.7,10,17,seed44
weighted_astar,1,2.8284271247461903,1.0,0.0071999966166913,3,random_generated,80,0.7,10,17,seed44
jps_like,0,,,0.004000001354143,1,random_generated,80,0.7,10,17,seed44
improved_astar,0,,,0.003699999069795,1,random_generated,80,0.7,10,17,seed44
dijkstra,1,7.65685424949238,3.0,0.0436999835073947,14,random_generated,80,0.7,11,18,seed44
astar,1,7.65685424949238,3.0,0.024399982066825,7,random_generated,80,0.7,11,18,seed44
weighted_astar,1,7.65685424949238,3.0,0.0226999982260167,7,random_generated,80,0.7,11,18,seed44
jps_like,0,,,0.0082999758888036,2,random_generated,80,0.7,11,18,seed44
improved_astar,0,,,0.0071999966166913,2,random_generated,80,0.7,11,18,seed44
dijkstra,1,14.071067811865476,5.0,0.1616000081412494,51,random_generated,80,0.7,12,20,seed44
astar,1,14.071067811865476,5.0,0.0884000037331134,23,random_generated,80,0.7,12,20,seed44
weighted_astar,1,14.071067811865476,5.0,0.0586000096518546,15,random_generated,80,0.7,12,20,seed44
jps_like,0,,,0.0960000033956021,17,random_generated,80,0.7,12,20,seed44
improved_astar,0,,,0.094499991973862,17,random_generated,80,0.7,12,20,seed44
dijkstra,1,14.313708498984765,9.0,0.2128999913111329,73,random_generated,80,0.7,13,22,seed44
astar,1,14.313708498984765,9.0,0.0983999925665557,29,random_generated,80,0.7,13,22,seed44
weighted_astar,1,14.313708498984765,9.0,0.0827999901957809,25,random_generated,80,0.7,13,22,seed44
jps_like,0,,,0.0092999835032969,2,random_generated,80,0.7,13,22,seed44
improved_astar,0,,,0.008300004992634,2,random_generated,80,0.7,13,22,seed44
dijkstra,1,4.82842712474619,3.0,0.0480999879073351,13,random_generated,80,0.7,14,23,seed44
astar,1,4.82842712474619,3.0,0.0199999776668846,5,random_generated,80,0.7,14,23,seed44
weighted_astar,1,4.82842712474619,3.0,0.0171999854501336,5,random_generated,80,0.7,14,23,seed44
jps_like,0,,,0.0125000078696757,3,random_generated,80,0.7,14,23,seed44
improved_astar,0,,,0.011700001778081,3,random_generated,80,0.7,14,23,seed44
dijkstra,1,13.071067811865476,7.0,0.1377000007778406,49,random_generated,80,0.7,15,24,seed44
astar,1,13.071067811865476,7.0,0.0588000111747533,17,random_generated,80,0.7,15,24,seed44
weighted_astar,1,13.071067811865476,7.0,0.0464000040665268,14,random_generated,80,0.7,15,24,seed44
jps_like,0,,,0.0675000192131847,15,random_generated,80,0.7,15,24,seed44
improved_astar,0,,,0.0662000093143433,15,random_generated,80,0.7,15,24,seed44
dijkstra,1,10.65685424949238,5.0,0.0701999815646559,21,random_generated,80,0.7,16,25,seed44
astar,1,10.65685424949238,5.0,0.0444000179413706,13,random_generated,80,0.7,16,25,seed44
weighted_astar,1,10.65685424949238,5.0,0.0373999937437474,13,random_generated,80,0.7,16,25,seed44
jps_like,0,,,0.0081000034697353,2,random_generated,80,0.7,16,25,seed44
improved_astar,0,,,0.0071999966166913,2,random_generated,80,0.7,16,25,seed44
dijkstra,1,23.55634918610405,11.0,0.1622000127099454,61,random_generated,80,0.7,17,26,seed44
astar,1,23.55634918610405,11.0,0.1159999810624867,40,random_generated,80,0.7,17,26,seed44
weighted_astar,1,23.55634918610405,11.0,0.1140999956987798,38,random_generated,80,0.7,17,26,seed44
jps_like,0,,,0.0230000005103647,5,random_generated,80,0.7,17,26,seed44
improved_astar,0,,,0.020999985281378,5,random_generated,80,0.7,17,26,seed44
dijkstra,1,5.242640687119285,1.0,0.0349999754689633,9,random_generated,80,0.7,18,29,seed44
astar,1,5.242640687119285,1.0,0.018199993064627,5,random_generated,80,0.7,18,29,seed44
weighted_astar,1,5.242640687119285,1.0,0.01479999627918,5,random_generated,80,0.7,18,29,seed44
jps_like,0,,,0.0085000065155327,2,random_generated,80,0.7,18,29,seed44
improved_astar,0,,,0.0070000241976231,2,random_generated,80,0.7,18,29,seed44
dijkstra,1,38.112698372208094,20.0,0.3475999983493238,96,random_generated,80,0.7,19,31,seed44
astar,1,38.112698372208094,20.0,0.229199999012053,80,random_generated,80,0.7,19,31,seed44
weighted_astar,1,38.112698372208094,20.0,0.2281999913975596,80,random_generated,80,0.7,19,31,seed44
jps_like,0,,,0.0170000130310654,4,random_generated,80,0.7,19,31,seed44
improved_astar,0,,,0.0149999978020787,4,random_generated,80,0.7,19,31,seed44
dijkstra,1,1.4142135623730951,0.0,0.0064999912865459,2,random_generated,80,0.7,20,32,seed44
astar,1,1.4142135623730951,0.0,0.004900008207187,2,random_generated,80,0.7,20,32,seed44
weighted_astar,1,1.4142135623730951,0.0,0.0037999998312443,2,random_generated,80,0.7,20,32,seed44
jps_like,0,,,0.003399996785447,1,random_generated,80,0.7,20,32,seed44
improved_astar,0,,,0.003399996785447,1,random_generated,80,0.7,20,32,seed44
dijkstra,1,3.8284271247461903,2.0,0.0174000160768628,6,random_generated,80,0.7,21,33,seed44
astar,1,3.8284271247461903,2.0,0.011399999493733,4,random_generated,80,0.7,21,33,seed44
weighted_astar,1,3.8284271247461903,2.0,0.0095999857876449,4,random_generated,80,0.7,21,33,seed44
jps_like,0,,,0.0139999901875853,4,random_generated,80,0.7,21,33,seed44
improved_astar,0,,,0.0128999818116426,4,random_generated,80,0.7,21,33,seed44
dijkstra,1,4.242640687119286,1.0,0.0563999928999692,10,random_generated,80,0.7,22,35,seed44
astar,1,4.242640687119286,1.0,0.0149999978020787,4,random_generated,80,0.7,22,35,seed44
weighted_astar,1,4.242640687119286,1.0,0.0109999964479357,4,random_generated,80,0.7,22,35,seed44
jps_like,0,,,0.0322000123560428,8,random_generated,80,0.7,22,35,seed44
improved_astar,0,,,0.0294999917969107,8,random_generated,80,0.7,22,35,seed44
dijkstra,1,2.414213562373095,1.0,0.014199991710484,3,random_generated,80,0.7,23,36,seed44
astar,1,2.414213562373095,1.0,0.009200011845678,3,random_generated,80,0.7,23,36,seed44
weighted_astar,1,2.414213562373095,1.0,0.0062000181060284,3,random_generated,80,0.7,23,36,seed44
jps_like,0,,,0.0048000074457377,1,random_generated,80,0.7,23,36,seed44
improved_astar,0,,,0.0037999998312443,1,random_generated,80,0.7,23,36,seed44
dijkstra,1,3.82842712474619,2.0,0.0230000005103647,8,random_generated,80,0.7,24,37,seed44
astar,1,3.82842712474619,2.0,0.0119000033009797,4,random_generated,80,0.7,24,37,seed44
weighted_astar,1,3.82842712474619,2.0,0.0097999873105436,4,random_generated,80,0.7,24,37,seed44
jps_like,0,,,0.003699999069795,1,random_generated,80,0.7,24,37,seed44
improved_astar,0,,,0.003699999069795,1,random_generated,80,0.7,24,37,seed44
dijkstra,1,8.242640687119286,2.0,0.0518000160809606,19,random_generated,80,0.7,25,38,seed44
astar,1,8.242640687119286,2.0,0.0324999855365604,10,random_generated,80,0.7,25,38,seed44
