size,ratio,metric,baseline,n_pairs,improved_mean,baseline_mean,mean_diff_imp_minus_base,improvement_percent,p_value_perm_two_sided,significant_p_lt_0_05,q_value_bh_fdr,significant_q_lt_0_05
100,0.3,runtime_ms,dijkstra,90,0.5167522223524025,13.03672111001409,-12.519968887661689,96.03617951176803,0.0001999600079984003,1,0.000639872025594881,1
100,0.3,path_length,dijkstra,90,58.11274832078595,61.034752239967496,-2.922003919181549,4.787442910709692,0.4309138172365527,0,0.4754741359420423,0
100,0.3,turn_count,dijkstra,90,12.877777777777778,20.233333333333334,-7.355555555555556,36.35365183964854,0.0001999600079984003,1,0.000639872025594881,1
100,0.7,runtime_ms,astar,90,0.10292333285582972,0.06368444462875936,0.03923888822707036,-61.61455667205491,0.00639872025594881,1,0.012285542891421714,1
100,0.7,path_length,astar,90,9.884957930276535,11.650368756197114,-1.7654108259205792,15.153261350474544,0.1965606878624275,0,0.33696117919273283,0
100,0.7,turn_count,astar,90,3.488888888888889,5.6,-2.1111111111111107,37.69841269841269,0.003599280143971206,1,0.008035602181889203,1
100,0.7,runtime_ms,weighted_astar,90,0.10292333285582972,0.050236666639749336,0.05268666621608038,-104.87691509052574,0.0001999600079984003,1,0.000639872025594881,1
100,0.7,path_length,weighted_astar,90,9.884957930276535,11.650368756197114,-1.7654108259205792,15.153261350474544,0.21095780843831233,0,0.34585625247831786,0
100,0.7,turn_count,weighted_astar,90,3.488888888888889,5.588888888888889,-2.0999999999999996,37.57455268389662,0.0023995200959808036,1,0.006581540834690204,1
100,0.7,runtime_ms,jps_like,90,0.10292333285582972,0.08834777690935876,0.014575555946470961,-16.497931760552266,0.36172765446910615,0,0.41340303367897846,0
100,0.7,path_length,jps_like,90,9.884957930276535,11.650368756197114,-1.7654108259205792,15.153261350474544,0.21255748850229955,0,0.34585625247831786,0
100,0.7,turn_count,jps_like,90,3.488888888888889,5.688888888888889,-2.2,38.671875,0.0033993201359728054,1,0.007959383733009496,1
100,0.7,runtime_ms,dijkstra,90,0.10292333285582972,0.107278888592393,-0.00435555573656328,4.060030630175755,0.7940411917616477,0,0.8285647218382411,0
100,0.7,path_length,dijkstra,90,9.884957930276535,11.650368756197114,-1.7654108259205792,15.153261350474544,0.21095780843831233,0,0.34585625247831786,0
100,0.7,turn_count,dijkstra,90,3.488888888888889,5.566666666666666,-2.0777777777777775,37.3253493013972,0.003199360127974405,1,0.007678464307138572,1
