map_name,map_type,size,obstacle_ratio,alpha,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,12,weighted_astar,1,0.032899999496294186,6.242640687119286,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,12,improved_astar,1,0.07059999916236848,5.830951894845301,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,12,ablation_no_adaptive,1,0.0686999992467463,5.830951894845301,0,9
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,12,ablation_no_smoothing,1,0.036600002204068005,6.242640687119286,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,13,dijkstra,1,0.39000000106170774,5.414213562373095,1,85
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,13,astar,1,0.039200000173877925,5.414213562373095,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,13,weighted_astar,1,0.06030000076862052,5.414213562373095,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,13,improved_astar,1,0.16540000069653615,5.0990195135927845,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,13,ablation_no_adaptive,1,0.036399997043190524,5.0990195135927845,0,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,13,ablation_no_smoothing,1,0.03369999831193127,5.414213562373095,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,14,dijkstra,1,0.43060000098193996,5.82842712474619,1,100
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,14,astar,1,0.06360000043059699,5.82842712474619,3,12
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,14,weighted_astar,1,0.03310000101919286,5.82842712474619,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,14,improved_astar,1,0.0684000006003771,5.385164807134504,0,3
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,14,ablation_no_adaptive,1,0.06280000161495991,5.385164807134504,0,12
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,14,ablation_no_smoothing,1,0.03339999966556206,5.82842712474619,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,15,dijkstra,1,0.5520000013348181,6.65685424949238,1,125
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,15,astar,1,0.03749999814317562,6.656854249492381,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,15,weighted_astar,1,0.042100000428035855,6.656854249492381,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,15,improved_astar,1,0.09489999865763821,6.4031242374328485,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,15,ablation_no_adaptive,1,0.03550000110408291,6.4031242374328485,0,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,15,ablation_no_smoothing,1,0.033799999073380604,6.656854249492381,1,6
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,16,dijkstra,1,0.30870000045979396,7.414213562373095,1,79
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,16,astar,1,0.0411000000895001,7.414213562373095,1,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,16,weighted_astar,1,0.038399997720262036,7.414213562373095,1,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,16,improved_astar,1,0.08149999848683365,7.0710678118654755,0,4
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,16,ablation_no_adaptive,1,0.04029999763588421,7.0710678118654755,0,8
Berlin_0_256.map,street,256,0.2653350830078125,1.326761787577056,16,ablation_no_smoothing,1,0.036699999327538535,7.414213562373095,1,8
