algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,map_name,size,ratio,run_id,attempt_id,scenario_file,scenario_bucket,scenario_optlen
jps_like,1,7.242640687119285,3,0.16160000814124942,7,Berlin_0_1024.map,1024,0.24206924438476562,10,10,Berlin_0_1024.map.scen,1,7.24264069
improved_astar,1,6.708203932499369,0,0.0720999960321933,3,Berlin_0_1024.map,1024,0.24206924438476562,10,10,Berlin_0_1024.map.scen,1,7.24264069
ablation_no_adaptive,1,6.708203932499369,0,0.053499999921768904,3,Berlin_0_1024.map,1024,0.24206924438476562,10,10,Berlin_0_1024.map.scen,1,7.24264069
ablation_no_jump,1,6.708203932499369,0,0.05950001650489867,7,Berlin_0_1024.map,1024,0.24206924438476562,10,10,Berlin_0_1024.map.scen,1,7.24264069
ablation_no_smoothing,1,7.242640687119285,1,0.062700011767447,3,Berlin_0_1024.map,1024,0.24206924438476562,10,10,Berlin_0_1024.map.scen,1,7.24264069
dijkstra,1,4.242640687119286,0,0.25270000332966447,50,Berlin_0_1024.map,1024,0.24206924438476562,11,11,Berlin_0_1024.map.scen,1,4.24264069
astar,1,4.242640687119286,0,0.028499984182417393,4,Berlin_0_1024.map,1024,0.24206924438476562,11,11,Berlin_0_1024.map.scen,1,4.24264069
weighted_astar,1,4.242640687119286,0,0.025300018023699522,4,Berlin_0_1024.map,1024,0.24206924438476562,11,11,Berlin_0_1024.map.scen,1,4.24264069
jps_like,1,4.242640687119285,0,0.02880001557059586,2,Berlin_0_1024.map,1024,0.24206924438476562,11,11,Berlin_0_1024.map.scen,1,4.24264069
improved_astar,1,4.242640687119285,0,0.036200013710185885,2,Berlin_0_1024.map,1024,0.24206924438476562,11,11,Berlin_0_1024.map.scen,1,4.24264069
ablation_no_adaptive,1,4.242640687119285,0,0.02829998265951872,2,Berlin_0_1024.map,1024,0.24206924438476562,11,11,Berlin_0_1024.map.scen,1,4.24264069
ablation_no_jump,1,4.242640687119285,0,0.03619998460635543,4,Berlin_0_1024.map,1024,0.24206924438476562,11,11,Berlin_0_1024.map.scen,1,4.24264069
ablation_no_smoothing,1,4.242640687119285,0,0.03619998460635543,2,Berlin_0_1024.map,1024,0.24206924438476562,11,11,Berlin_0_1024.map.scen,1,4.24264069
dijkstra,1,5.414213562373095,1,0.3960000176448375,84,Berlin_0_1024.map,1024,0.24206924438476562,12,12,Berlin_0_1024.map.scen,1,5.41421356
astar,1,5.414213562373095,1,0.04270000499673188,6,Berlin_0_1024.map,1024,0.24206924438476562,12,12,Berlin_0_1024.map.scen,1,5.41421356
weighted_astar,1,5.414213562373095,1,0.03789999755099416,6,Berlin_0_1024.map,1024,0.24206924438476562,12,12,Berlin_0_1024.map.scen,1,5.41421356
jps_like,1,5.414213562373095,2,0.07310000364668667,4,Berlin_0_1024.map,1024,0.24206924438476562,12,12,Berlin_0_1024.map.scen,1,5.41421356
improved_astar,1,5.0990195135927845,0,0.0926000066101551,4,Berlin_0_1024.map,1024,0.24206924438476562,12,12,Berlin_0_1024.map.scen,1,5.41421356
ablation_no_adaptive,1,5.0990195135927845,0,0.07069998537190259,4,Berlin_0_1024.map,1024,0.24206924438476562,12,12,Berlin_0_1024.map.scen,1,5.41421356
ablation_no_jump,1,5.0990195135927845,0,0.0811999780125916,6,Berlin_0_1024.map,1024,0.24206924438476562,12,12,Berlin_0_1024.map.scen,1,5.41421356
ablation_no_smoothing,1,5.414213562373095,2,0.08709999383427203,4,Berlin_0_1024.map,1024,0.24206924438476562,12,12,Berlin_0_1024.map.scen,1,5.41421356
dijkstra,1,7.0710678118654755,0,0.6568999961018562,143,Berlin_0_1024.map,1024,0.24206924438476562,13,13,Berlin_0_1024.map.scen,1,7.07106781
astar,1,7.0710678118654755,0,0.04630000330507755,6,Berlin_0_1024.map,1024,0.24206924438476562,13,13,Berlin_0_1024.map.scen,1,7.07106781
weighted_astar,1,7.0710678118654755,0,0.040399987483397126,6,Berlin_0_1024.map,1024,0.24206924438476562,13,13,Berlin_0_1024.map.scen,1,7.07106781
jps_like,1,7.0710678118654755,1,0.053800002206116915,3,Berlin_0_1024.map,1024,0.24206924438476562,13,13,Berlin_0_1024.map.scen,1,7.07106781
improved_astar,1,7.0710678118654755,0,0.06019999273121357,3,Berlin_0_1024.map,1024,0.24206924438476562,13,13,Berlin_0_1024.map.scen,1,7.07106781
ablation_no_adaptive,1,7.0710678118654755,0,0.05150001379661262,3,Berlin_0_1024.map,1024,0.24206924438476562,13,13,Berlin_0_1024.map.scen,1,7.07106781
ablation_no_jump,1,7.0710678118654755,0,0.0515999854542315,6,Berlin_0_1024.map,1024,0.24206924438476562,13,13,Berlin_0_1024.map.scen,1,7.07106781
ablation_no_smoothing,1,7.0710678118654755,1,0.07320000440813601,3,Berlin_0_1024.map,1024,0.24206924438476562,13,13,Berlin_0_1024.map.scen,1,7.07106781
dijkstra,1,5.242640687119285,1,0.3601000062189996,75,Berlin_0_1024.map,1024,0.24206924438476562,14,14,Berlin_0_1024.map.scen,1,5.24264069
astar,1,5.242640687119285,1,0.03560000914148986,5,Berlin_0_1024.map,1024,0.24206924438476562,14,14,Berlin_0_1024.map.scen,1,5.24264069
weighted_astar,1,5.242640687119286,1,0.03330002073198557,5,Berlin_0_1024.map,1024,0.24206924438476562,14,14,Berlin_0_1024.map.scen,1,5.24264069
jps_like,1,5.242640687119285,1,0.05339999916031957,3,Berlin_0_1024.map,1024,0.24206924438476562,14,14,Berlin_0_1024.map.scen,1,5.24264069
improved_astar,1,5.0,0,0.06289998418651521,3,Berlin_0_1024.map,1024,0.24206924438476562,14,14,Berlin_0_1024.map.scen,1,5.24264069
ablation_no_adaptive,1,5.0,0,0.05269999383017421,3,Berlin_0_1024.map,1024,0.24206924438476562,14,14,Berlin_0_1024.map.scen,1,5.24264069
ablation_no_jump,1,5.0,0,0.04360001184977591,5,Berlin_0_1024.map,1024,0.24206924438476562,14,14,Berlin_0_1024.map.scen,1,5.24264069
ablation_no_smoothing,1,5.242640687119285,1,0.07949999417178333,3,Berlin_0_1024.map,1024,0.24206924438476562,14,14,Berlin_0_1024.map.scen,1,5.24264069
dijkstra,1,6.0,0,0.5126000032760203,104,Berlin_0_1024.map,1024,0.24206924438476562,15,15,Berlin_0_1024.map.scen,1,6.0
astar,1,6.0,0,0.047999987145885825,7,Berlin_0_1024.map,1024,0.24206924438476562,15,15,Berlin_0_1024.map.scen,1,6.0
weighted_astar,1,6.0,0,0.04300000728107989,7,Berlin_0_1024.map,1024,0.24206924438476562,15,15,Berlin_0_1024.map.scen,1,6.0
jps_like,1,6.0,0,0.12430001515895128,7,Berlin_0_1024.map,1024,0.24206924438476562,15,15,Berlin_0_1024.map.scen,1,6.0
improved_astar,1,6.0,0,0.06329998723231256,3,Berlin_0_1024.map,1024,0.24206924438476562,15,15,Berlin_0_1024.map.scen,1,6.0
ablation_no_adaptive,1,6.0,0,0.058699981309473515,3,Berlin_0_1024.map,1024,0.24206924438476562,15,15,Berlin_0_1024.map.scen,1,6.0
ablation_no_jump,1,6.0,0,0.07939999341033399,7,Berlin_0_1024.map,1024,0.24206924438476562,15,15,Berlin_0_1024.map.scen,1,6.0
ablation_no_smoothing,1,6.0,0,0.07410001126118004,3,Berlin_0_1024.map,1024,0.24206924438476562,15,15,Berlin_0_1024.map.scen,1,6.0
dijkstra,1,5.656854249492381,0,0.28279999969527125,61,Berlin_0_1024.map,1024,0.24206924438476562,16,16,Berlin_0_1024.map.scen,1,5.65685425
astar,1,5.656854249492381,0,0.03989998367615044,5,Berlin_0_1024.map,1024,0.24206924438476562,16,16,Berlin_0_1024.map.scen,1,5.65685425
weighted_astar,1,5.656854249492381,0,0.034500000765547156,5,Berlin_0_1024.map,1024,0.24206924438476562,16,16,Berlin_0_1024.map.scen,1,5.65685425
jps_like,1,5.65685424949238,1,0.05219999002292752,3,Berlin_0_1024.map,1024,0.24206924438476562,16,16,Berlin_0_1024.map.scen,1,5.65685425
improved_astar,1,5.656854249492381,0,0.06210000719875097,3,Berlin_0_1024.map,1024,0.24206924438476562,16,16,Berlin_0_1024.map.scen,1,5.65685425
ablation_no_adaptive,1,5.656854249492381,0,0.05390000296756625,3,Berlin_0_1024.map,1024,0.24206924438476562,16,16,Berlin_0_1024.map.scen,1,5.65685425
ablation_no_jump,1,5.656854249492381,0,0.04429998807609081,5,Berlin_0_1024.map,1024,0.24206924438476562,16,16,Berlin_0_1024.map.scen,1,5.65685425
ablation_no_smoothing,1,5.65685424949238,1,0.05740000051446259,3,Berlin_0_1024.map,1024,0.24206924438476562,16,16,Berlin_0_1024.map.scen,1,5.65685425
dijkstra,1,6.414213562373095,1,0.5704000068362802,119,Berlin_0_1024.map,1024,0.24206924438476562,17,17,Berlin_0_1024.map.scen,1,6.41421356
astar,1,6.414213562373095,1,0.07199999527074397,12,Berlin_0_1024.map,1024,0.24206924438476562,17,17,Berlin_0_1024.map.scen,1,6.41421356
weighted_astar,1,6.414213562373095,1,0.045199994929134846,7,Berlin_0_1024.map,1024,0.24206924438476562,17,17,Berlin_0_1024.map.scen,1,6.41421356
jps_like,1,6.414213562373095,2,0.22079999325796962,12,Berlin_0_1024.map,1024,0.24206924438476562,17,17,Berlin_0_1024.map.scen,1,6.41421356
improved_astar,1,6.082762530298219,0,0.10420000762678683,4,Berlin_0_1024.map,1024,0.24206924438476562,17,17,Berlin_0_1024.map.scen,1,6.41421356
ablation_no_adaptive,1,6.082762530298219,0,0.07819998427294195,4,Berlin_0_1024.map,1024,0.24206924438476562,17,17,Berlin_0_1024.map.scen,1,6.41421356
ablation_no_jump,1,6.082762530298219,0,0.06059999577701092,7,Berlin_0_1024.map,1024,0.24206924438476562,17,17,Berlin_0_1024.map.scen,1,6.41421356
ablation_no_smoothing,1,6.414213562373095,2,0.08779999916441739,4,Berlin_0_1024.map,1024,0.24206924438476562,17,17,Berlin_0_1024.map.scen,1,6.41421356
dijkstra,1,6.414213562373095,1,0.6256999913603067,120,Berlin_0_1024.map,1024,0.24206924438476562,18,18,Berlin_0_1024.map.scen,1,6.41421356
astar,1,6.414213562373095,1,0.0782000133767724,12,Berlin_0_1024.map,1024,0.24206924438476562,18,18,Berlin_0_1024.map.scen,1,6.41421356
weighted_astar,1,6.414213562373095,1,0.04509999416768551,7,Berlin_0_1024.map,1024,0.24206924438476562,18,18,Berlin_0_1024.map.scen,1,6.41421356
jps_like,1,6.414213562373095,2,0.20829998538829386,12,Berlin_0_1024.map,1024,0.24206924438476562,18,18,Berlin_0_1024.map.scen,1,6.41421356
improved_astar,1,6.082762530298219,0,0.08250001701526344,4,Berlin_0_1024.map,1024,0.24206924438476562,18,18,Berlin_0_1024.map.scen,1,6.41421356
ablation_no_adaptive,1,6.082762530298219,0,0.07069998537190259,4,Berlin_0_1024.map,1024,0.24206924438476562,18,18,Berlin_0_1024.map.scen,1,6.41421356
ablation_no_jump,1,6.082762530298219,0,0.0701999815646559,7,Berlin_0_1024.map,1024,0.24206924438476562,18,18,Berlin_0_1024.map.scen,1,6.41421356
ablation_no_smoothing,1,6.414213562373095,2,0.0838999985717237,4,Berlin_0_1024.map,1024,0.24206924438476562,18,18,Berlin_0_1024.map.scen,1,6.41421356
dijkstra,1,6.65685424949238,1,0.585700006922707,126,Berlin_0_1024.map,1024,0.24206924438476562,19,19,Berlin_0_1024.map.scen,1,6.65685425
astar,1,6.65685424949238,1,0.04469999112188816,6,Berlin_0_1024.map,1024,0.24206924438476562,19,19,Berlin_0_1024.map.scen,1,6.65685425
weighted_astar,1,6.656854249492381,1,0.04019998596049845,6,Berlin_0_1024.map,1024,0.24206924438476562,19,19,Berlin_0_1024.map.scen,1,6.65685425
jps_like,1,6.65685424949238,2,0.11970000923611224,6,Berlin_0_1024.map,1024,0.24206924438476562,19,19,Berlin_0_1024.map.scen,1,6.65685425
improved_astar,1,6.4031242374328485,0,0.0976000155787915,4,Berlin_0_1024.map,1024,0.24206924438476562,19,19,Berlin_0_1024.map.scen,1,6.65685425
ablation_no_adaptive,1,6.4031242374328485,0,0.076299998909235,4,Berlin_0_1024.map,1024,0.24206924438476562,19,19,Berlin_0_1024.map.scen,1,6.65685425
ablation_no_jump,1,6.4031242374328485,0,0.06409999332390726,6,Berlin_0_1024.map,1024,0.24206924438476562,19,19,Berlin_0_1024.map.scen,1,6.65685425
ablation_no_smoothing,1,6.65685424949238,2,0.08679999154992402,4,Berlin_0_1024.map,1024,0.24206924438476562,19,19,Berlin_0_1024.map.scen,1,6.65685425
dijkstra,1,11.65685424949238,3,1.816000003600493,382,Berlin_0_1024.map,1024,0.24206924438476562,20,20,Berlin_0_1024.map.scen,2,11.65685425
astar,1,11.65685424949238,2,0.0813000078778714,11,Berlin_0_1024.map,1024,0.24206924438476562,20,20,Berlin_0_1024.map.scen,2,11.65685425
weighted_astar,1,11.65685424949238,1,0.07449998520314693,11,Berlin_0_1024.map,1024,0.24206924438476562,20,20,Berlin_0_1024.map.scen,2,11.65685425
jps_like,1,11.65685424949238,4,0.1778000150807202,9,Berlin_0_1024.map,1024,0.24206924438476562,20,20,Berlin_0_1024.map.scen,2,11.65685425
improved_astar,1,10.770329614269007,0,0.1112000027205795,5,Berlin_0_1024.map,1024,0.24206924438476562,20,20,Berlin_0_1024.map.scen,2,11.65685425
ablation_no_adaptive,1,10.770329614269007,0,0.09739998495206237,5,Berlin_0_1024.map,1024,0.24206924438476562,20,20,Berlin_0_1024.map.scen,2,11.65685425
ablation_no_jump,1,10.770329614269007,0,0.08379999781027436,11,Berlin_0_1024.map,1024,0.24206924438476562,20,20,Berlin_0_1024.map.scen,2,11.65685425
ablation_no_smoothing,1,11.65685424949238,2,0.10679999832063913,5,Berlin_0_1024.map,1024,0.24206924438476562,20,20,Berlin_0_1024.map.scen,2,11.65685425
dijkstra,1,8.071067811865476,1,1.0245000012218952,182,Berlin_0_1024.map,1024,0.24206924438476562,21,21,Berlin_0_1024.map.scen,2,8.07106781
astar,1,8.071067811865476,1,0.06009999196976423,7,Berlin_0_1024.map,1024,0.24206924438476562,21,21,Berlin_0_1024.map.scen,2,8.07106781
weighted_astar,1,8.071067811865476,1,0.051499984692782164,7,Berlin_0_1024.map,1024,0.24206924438476562,21,21,Berlin_0_1024.map.scen,2,8.07106781
