algorithm,success,path_length,turn_count,runtime_ms,expanded_nodes,size,ratio,run_id,attempt_id
astar,1,11.242640687119286,4,0.04890000855084509,16,20,0.7,26,26
weighted_astar,1,11.242640687119286,4,0.04129999433644116,14,20,0.7,26,26
jps_like,1,11.242640687119286,4,0.0703999976394698,16,20,0.7,26,26
improved_astar,1,10.886349517372675,3,0.09040000441018492,19,20,0.7,26,26
dijkstra,1,1.4142135623730951,0,0.007199996616691351,3,20,0.7,27,27
astar,1,1.4142135623730951,0,0.0050000089686363935,2,20,0.7,27,27
weighted_astar,1,1.4142135623730951,0,0.0037999998312443495,2,20,0.7,27,27
jps_like,1,1.4142135623730951,0,0.005900001269765198,2,20,0.7,27,27
improved_astar,1,1.4142135623730951,0,0.006099988240748644,2,20,0.7,27,27
dijkstra,1,2.414213562373095,1,0.01960000372491777,7,20,0.7,28,28
astar,1,2.414213562373095,1,0.011299998732283711,3,20,0.7,28,28
weighted_astar,1,2.414213562373095,1,0.008300004992634058,3,20,0.7,28,28
jps_like,1,2.414213562373095,1,0.011400014045648277,3,20,0.7,28,28
improved_astar,1,2.23606797749979,0,0.011100011761300266,3,20,0.7,28,28
dijkstra,1,5.242640687119285,2,0.04339999577496201,17,20,0.7,29,29
astar,1,5.242640687119285,2,0.01619999238755554,5,20,0.7,29,29
weighted_astar,1,5.242640687119285,2,0.015199999324977398,5,20,0.7,29,29
jps_like,1,5.242640687119285,2,0.024499997380189598,5,20,0.7,29,29
improved_astar,1,5.06449510224598,2,0.027000001864507794,6,20,0.7,29,29
dijkstra,1,41.4558441227157,11,3.300300013506785,972,40,0.3,0,0
astar,1,41.4558441227157,19,0.5445999995572492,105,40,0.3,0,0
weighted_astar,1,41.45584412271572,12,0.1908999984152615,39,40,0.3,0,0
jps_like,1,41.4558441227157,14,0.8225000055972487,98,40,0.3,0,0
improved_astar,1,39.19965773961284,9,0.18579998868517578,20,40,0.3,0,0
dijkstra,1,15.727922061357859,2,1.115799997933209,378,40,0.3,1,1
astar,1,15.727922061357859,2,0.09730001329444349,22,40,0.3,1,1
weighted_astar,1,15.727922061357859,2,0.05849999433849007,13,40,0.3,1,1
jps_like,1,15.727922061357855,5,0.15580000763293356,16,40,0.3,1,1
improved_astar,1,15.148755042329045,2,0.08710000838618726,8,40,0.3,1,1
dijkstra,1,33.55634918610404,14,2.3530000034952536,805,40,0.3,2,2
astar,1,33.55634918610405,14,0.5486000009113923,154,40,0.3,2,2
weighted_astar,1,34.97056274847714,16,0.2023999986704439,47,40,0.3,2,2
jps_like,1,33.55634918610404,10,1.2732000031974167,154,40,0.3,2,2
improved_astar,1,31.764544125530783,5,0.8388999995077029,59,40,0.3,2,2
dijkstra,1,1.0,0,0.019899991457350552,3,40,0.3,3,3
astar,1,1.0,0,0.01170000177808106,2,40,0.3,3,3
weighted_astar,1,1.0,0,0.008999995770864189,2,40,0.3,3,3
jps_like,1,1.0,0,0.026000008801929653,2,40,0.3,3,3
improved_astar,1,1.0,0,0.02479999966453761,2,40,0.3,3,3
dijkstra,1,40.38477631085023,19,4.068900001584552,1058,40,0.3,4,4
astar,1,40.38477631085023,17,0.7957000052556396,190,40,0.3,4,4
weighted_astar,1,41.21320343559641,19,0.2263999922433868,51,40,0.3,4,4
jps_like,1,40.38477631085023,17,1.5454000094905496,190,40,0.3,4,4
improved_astar,1,37.030275757927555,11,0.3912999964086339,42,40,0.3,4,4
dijkstra,1,26.899494936611667,12,1.5631999995093793,471,40,0.3,5,5
astar,1,26.899494936611667,13,0.22479999461211264,52,40,0.3,5,5
weighted_astar,1,26.899494936611667,13,0.14829999417997897,33,40,0.3,5,5
jps_like,1,26.899494936611667,14,0.41390000842511654,49,40,0.3,5,5
improved_astar,1,25.171732803158715,6,0.19370000518392771,19,40,0.3,5,5
dijkstra,1,16.899494936611667,7,1.7010000010486692,489,40,0.3,6,6
astar,1,16.899494936611667,7,0.08060000254772604,17,40,0.3,6,6
weighted_astar,1,17.72792206135786,5,0.0782000133767724,16,40,0.3,6,6
jps_like,1,16.899494936611664,8,0.15430001076310873,15,40,0.3,6,6
improved_astar,1,16.090832649702563,4,0.09029998909682035,9,40,0.3,6,6
dijkstra,1,45.11269837220807,17,3.218200014089234,1016,40,0.3,7,7
astar,1,45.11269837220809,14,0.606999994488433,143,40,0.3,7,7
weighted_astar,1,45.11269837220809,16,0.22709999757353216,47,40,0.3,7,7
jps_like,1,45.11269837220808,14,1.35420000879094,142,40,0.3,7,7
improved_astar,1,42.92171784676396,10,0.2482999989297241,26,40,0.3,7,7
