map_name,map_type,size,ratio,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
Berlin_0_256.map,street,256,0.2653350830078125,24,astar,1,62.59909599975799,237.60512242138358,26,7117
Berlin_0_256.map,street,256,0.2653350830078125,24,weighted_astar,1,18.955421997816302,240.09040379562222,52,3617
Berlin_0_256.map,street,256,0.2653350830078125,24,improved_astar,1,14.482257000054233,223.16015718324277,15,2717
Berlin_0_256.map,street,256,0.2653350830078125,24,ablation_no_adaptive,1,41.560466001101304,224.52265640372065,11,7117
Berlin_0_256.map,street,256,0.2653350830078125,24,ablation_no_smoothing,1,14.436613000725629,241.74725804511462,59,2717
Berlin_0_256.map,street,256,0.2653350830078125,25,dijkstra,1,12.715608001599321,44.87005768508878,5,3377
Berlin_0_256.map,street,256,0.2653350830078125,25,astar,1,0.26403799711260945,44.8700576850888,7,38
Berlin_0_256.map,street,256,0.2653350830078125,25,weighted_astar,1,0.25172299865516834,44.87005768508882,1,38
Berlin_0_256.map,street,256,0.2653350830078125,25,improved_astar,1,0.2695539988053497,41.593268686170845,0,38
Berlin_0_256.map,street,256,0.2653350830078125,25,ablation_no_adaptive,1,0.23930699899210595,41.593268686170845,0,38
Berlin_0_256.map,street,256,0.2653350830078125,25,ablation_no_smoothing,1,0.23948500165715814,44.87005768508882,1,38
Berlin_0_256.map,street,256,0.2653350830078125,26,dijkstra,1,21.37668099749135,88.71067811865467,15,5777
Berlin_0_256.map,street,256,0.2653350830078125,26,astar,1,4.550632998871151,88.71067811865467,14,978
Berlin_0_256.map,street,256,0.2653350830078125,26,weighted_astar,1,3.4377190022496507,88.71067811865468,16,678
Berlin_0_256.map,street,256,0.2653350830078125,26,improved_astar,1,2.8514379991975147,87.0149644430995,8,561
Berlin_0_256.map,street,256,0.2653350830078125,26,ablation_no_adaptive,1,4.46928200108232,87.0149644430995,8,978
