map_name,map_type,size,ratio,run_id,algorithm,success,runtime_ms,path_length,turn_count,expanded_nodes
arena.map,dao,49,0.1445231153685964,28,ablation_no_smoothing,1,0.06631999713135883,12.313708498984763,1,10
arena.map,dao,49,0.1445231153685964,29,dijkstra,1,2.88989699765807,16.72792206135786,3,730
arena.map,dao,49,0.1445231153685964,29,astar,1,0.2687299966055434,16.72792206135786,1,50
arena.map,dao,49,0.1445231153685964,29,weighted_astar,1,0.09626199971535243,16.72792206135786,1,14
arena.map,dao,49,0.1445231153685964,29,improved_astar,1,0.08751399946049787,15.811388300841896,0,14
arena.map,dao,49,0.1445231153685964,29,ablation_no_adaptive,1,0.23454899928765371,15.811388300841896,0,50
arena.map,dao,49,0.1445231153685964,29,ablation_no_smoothing,1,0.08977700053947046,16.72792206135786,1,14
arena2.map,dao,209,0.5860477787805003,0,dijkstra,1,88.91825099999551,162.0538238691623,10,19863
arena2.map,dao,209,0.5860477787805003,0,astar,1,34.31829200053471,162.0538238691623,9,6521
arena2.map,dao,209,0.5860477787805003,0,weighted_astar,1,30.57908400296583,163.7106781186547,13,5669
arena2.map,dao,209,0.5860477787805003,0,improved_astar,1,34.54796400183113,146.11618399092146,4,6521
arena2.map,dao,209,0.5860477787805003,0,ablation_no_adaptive,1,35.80091899857507,146.11618399092146,4,6521
arena2.map,dao,209,0.5860477787805003,0,ablation_no_smoothing,1,35.08009399956791,162.0538238691623,9,6521
arena2.map,dao,209,0.5860477787805003,1,dijkstra,1,70.73477700032527,150.4264068711928,11,17548
arena2.map,dao,209,0.5860477787805003,1,astar,1,5.432208999991417,150.4264068711928,15,1201
arena2.map,dao,209,0.5860477787805003,1,weighted_astar,1,3.1636099993193056,151.254833995939,11,438
arena2.map,dao,209,0.5860477787805003,1,improved_astar,1,5.263831997581292,141.52712786548005,5,1201
arena2.map,dao,209,0.5860477787805003,1,ablation_no_adaptive,1,5.268174998491304,141.52712786548005,5,1201
arena2.map,dao,209,0.5860477787805003,1,ablation_no_smoothing,1,6.329595002171118,150.4264068711928,15,1201
arena2.map,dao,209,0.5860477787805003,2,dijkstra,1,7.7187189999676775,51.31370849898474,1,2061
arena2.map,dao,209,0.5860477787805003,2,astar,1,1.029430000926368,51.31370849898475,9,135
arena2.map,dao,209,0.5860477787805003,2,weighted_astar,1,0.2800660004140809,52.14213562373095,5,49
arena2.map,dao,209,0.5860477787805003,2,improved_astar,1,1.373553001030814,48.692549576317575,1,135
arena2.map,dao,209,0.5860477787805003,2,ablation_no_adaptive,1,0.9730109995871317,48.692549576317575,1,135
arena2.map,dao,209,0.5860477787805003,2,ablation_no_smoothing,1,0.7324850012082607,51.31370849898475,9,135
arena2.map,dao,209,0.5860477787805003,3,dijkstra,1,51.15663499964285,101.7401153701775,7,12714
arena2.map,dao,209,0.5860477787805003,3,astar,1,9.028022999700624,101.7401153701775,12,1489
arena2.map,dao,209,0.5860477787805003,3,weighted_astar,1,7.448290001775604,102.56854249492375,5,1452
arena2.map,dao,209,0.5860477787805003,3,improved_astar,1,8.86038599855965,92.76130100878096,3,1489
arena2.map,dao,209,0.5860477787805003,3,ablation_no_adaptive,1,7.561818001704523,92.76130100878096,3,1489
arena2.map,dao,209,0.5860477787805003,3,ablation_no_smoothing,1,8.71597299919813,101.7401153701775,12,1489
arena2.map,dao,209,0.5860477787805003,4,dijkstra,1,82.7188160001242,181.66904755831214,13,21276
arena2.map,dao,209,0.5860477787805003,4,astar,1,24.49913300006301,181.66904755831214,18,5628
arena2.map,dao,209,0.5860477787805003,4,weighted_astar,1,20.583681998687098,183.32590180780457,43,4287
arena2.map,dao,209,0.5860477787805003,4,improved_astar,1,24.62718899914762,167.9612966713541,8,5628
arena2.map,dao,209,0.5860477787805003,4,ablation_no_adaptive,1,24.324813999555772,167.9612966713541,8,5628
